skill,score,digital_assign
Resistance testers,57.52272805491671,1
Resistance welding and submerged arc welding,410.5075218362037,0
Resistance welding equipment,428.417156477295,0
Resistance welding machines,411.5537624637765,0
Resort Data Processing,164.35628091860812,1
Resource management software,155.7092568365031,1
Resource planning software,146.11492225331168,1
Respirators,307.8580402120634,0
Respiratory protection equipment,313.71895765699253,0
Respondus,151.27307282867056,1
Responsive Web Design (RWD),108.86335916177076,1
Restaurant dishwashers,364.158462118743,0
Results oriented,172.33404447948325,0
Resurfacing machines,199.00468795661504,0
Retail management software,128.22445114270548,1
Retail sales software,211.40261767709717,1
Retail setting,196.25264787660598,0
Retarders,247.90080264512588,0
Retinal cameras,121.10531488747881,0
Retirement planning software,174.567175962041,1
Retractors,188.51028426642011,0
Reverse osmosis systems,278.3830782150427,0
Revision control software,14.801546693617952,1
Revolvers,157.2160655273234,0
Rezdy,174.65781396167,1
Rheometers,95.6815053652588,0
Rider trucks,382.7369641806163,0
Rigging,318.072491695735,0
Rigging equipment,313.19582285480425,0
Riggings,274.83226030692174,0
Ring gauges,161.75457530982675,0
Rip saws,326.7352309919999,0
Risk Management,144.01088208860497,0
Risk analysis software,176.85452980096167,1
Risk assessment software,117.66170111410592,1
Risk management software,114.9182858804871,1
Riverbed Technology,138.86592764009924,1
Rivet busters,365.87003246111766,0
Rivet guns,318.8146462475423,0
Riveters,304.4126280699178,0
Riveting tools,313.7791606561983,0
Road bikes,237.42699882261977,0
Road design software,102.46739739366299,1
Roadheaders,188.48259184754392,0
Roasting equipment,327.89735229051206,0
Robot Framework,27.514810821705296,1
Robotic arms,234.51841230570594,0
Robotic cameras,207.01717734935733,0
Robotic machines,313.7794342675674,0
Robotics,139.29876156793242,0
Rock crushers,278.30859956629104,0
Rock drills,342.37464876736465,0
Rock saws,283.9026273253145,0
Rockwell Automation,132.88291643186315,1
Rockwell RSLogix,14.388924336212414,1
Rod mills,409.404041094457,0
Rodders,291.08921968496264,0
Roller conveyors,323.7692730197649,0
Roller packers,309.2865159080344,0
Rolling machines,305.3370498041991,0
Rose nails,447.296559435184,0
Rotary cutters,347.51463322180365,0
Rotary drilling rigs,54.9593152716093,1
Rotary dryers,335.2288184999078,0
Rotary evaporators,55.02957549384006,1
Rotary grinders,311.114415222918,0
Rotary kilns,272.1482586274281,0
Rotary lasers,402.74243608490474,0
Rotary pumps,324.44457524566786,0
Rotary sanders,315.1718047365975,0
Rotary screw compressors,153.92954809130245,0
Rotary spreaders,460.393224948663,0
Rotary tools,287.227386067281,0
Rotating biological contactors,156.992279668692,0
Rotisserie ovens,381.19956144464373,0
Rototillers,397.2385198951616,0
Rough terrain forklifts,341.0788952856015,0
Route mapping software,104.467637571496,1
Route planning software,145.56853796768098,1
Router software,194.541896637207,1
Routers,45.00504152008364,1
Routers (power tools),322.6032661110603,0
Routing machines,365.6198726485662,0
Routing software,196.2261136776173,1
Rowboats,316.45381289985926,0
Rowing machines,253.06870565128915,0
Rubber dams,303.8805408876003,0
Rubber mallets,283.69847552331595,0
Ruby,77.31396309970734,1
Ruby on Rails,25.222890693447418,1
Russian language,200.53523821868595,0
SAIC,161.40762544981513,1
SAP,157.0578897948615,1
SAP APO,136.46089013328177,1
SAP Business Intelligence,83.05601124197156,1
SAP Business Objects,55.68018157848622,1
SAP Business One,128.18049416916492,1
SAP Crystal Reports,61.95959791148469,1
SAP Customs Management,101.33191910460363,1
SAP DMS,140.00195051321793,1
SAP EHS Management,138.37734367762843,1
SAP ERP,126.2584109226552,1
SAP ERP Financials,46.49059791155346,1
SAP ERP Operations,133.89847444288128,1
SAP Fiori,76.12608823341874,1
SAP HANA,76.09165047129933,1
SAP IQ,77.64351087433559,1
SAP Lumira,50.65289862621939,1
SAP Maintenance,132.44981389575992,1
SAP Master Data Management MDM,50.67183546598566,1
SAP NetWeaver,42.424795853593835,1
SAP NetWeaver Business Warehouse,25.563714502118497,1
SAP Replication Server,109.14780900471739,1
SAP SCM,105.89821971692113,1
SAP Sybase IQ,33.1582283909785,1
SAP Sybase PowerBuilder,51.87841927424893,1
SAP Sybase PowerDesigner,32.0006309894704,1
SAP Sybase Replication Server,15.232343232563732,1
SAS,65.14954291826737,1
SAS Data Integration Studio,34.05859370300133,1
SAS Enterprise Miner,99.79316759659935,1
SAS JMP,25.393829148298988,1
SGML (Standardized general markup language),100.07148925556083,1
SHAZAM,68.45531572637994,1
SOAP,8.360938241052315,1
SOAP SONAR,13.125,1
SOAP UI,23.329282926417967,1
SOX COBIT,60.5761727446404,1
SPAW,362.4979978383838,1
SPSS,64.48626375545034,1
SQL (Structured query language),36.5381199626398,1
SQLite,18.005925379088527,1
SSL,53.91543346729177,1
STARLIMS,133.31162399144552,1
STATISTICA,44.66471343296206,1
SYSPRO,144.06447136181745,1
Saber saws,348.323787956529,0
Sabre,101.07186978172956,1
Saddle stitchers,190.022026717769,0
Safe Quality Food (SQF),210.38694647290598,0
Safe Software FME,36.30721517206534,1
Safety chains,396.2857341335979,0
Safety cones,262.71688209194116,0
Safety helmets,313.9321529077879,0
Safety jackets,226.242102838863,0
Safety lines,361.098517482042,0
Safety showers,181.06210948018864,0
Safety-toe boots,174.1923580038884,0
Sage,164.22395831105047,1
Sage 100 Contractor,155.85680209020097,1
Sage 300 Construction and Real Estate,140.6111389651536,1
Sage 300 ERP,141.80947138110076,1
Sage 50 Accounting,158.70247819586874,1
Sage ERP Accpac,153.30722214684474,1
Sage MAS 200,145.367786836407,1
Sage MAS 500,174.67796994531616,1
Sage MAS 90,139.44246399778842,1
Sage Medical Manager,136.75648304048727,1
Sage Reference Online,225.26761361140376,1
Sage SalesLogix,111.7426245501886,1
Sage Simply Accounting,160.08679219216054,1
Sage Software Sage50,156.92937350133334,1
Sage Timeslips,169.84249826994647,1
Salamanders,249.7146650656669,0
Sales,188.6466154638821,0
Sales force automation software,138.80045682724,1
Sales management software,159.35372244891488,1
Sales software,148.45632053071282,1
Salesforce Marketing Cloud,80.61448957311947,1
Salesforce software,124.42074942593673,1
Salesforce.com Salesforce CRM,120.42783695187448,1
Saline locks,178.05906827055063,0
Saliva ejectors,109.39541728052203,0
Salt spreaders,331.86987625638443,0
Samba,156.7195135675915,1
Sample bottles,207.1278970140913,0
Sample containers,233.9265766996147,0
Sample jars,224.59053684118433,0
Sample vials,239.75448884030317,0
Sampling probes,290.413970831213,0
Sand blasters,376.3498618169384,0
Sandbags,291.0350860516201,0
Sandblasters,411.10317970010533,0
Sanding blocks,386.30913600838096,0
Sanding machines,333.16790179214297,0
Sanitizing units,270.30507848559466,0
Satellite phones,121.47594295137839,0
Satellite receivers,56.120377843325876,1
Saucepans,364.87741622544485,0
Sawbucks,293.2694817621494,0
Sawing machines,244.42583268993567,0
Scaffolding,402.8508044005269,0
Scala,17.54602374098825,1
Scalers,227.36223016063786,0
Scaling bars,366.404678900704,0
Scalpels,272.11669483216184,0
Scanning electron microscopes,108.91355564775431,0
Scanning software,211.32168105956853,1
Scarifiers,369.4934151945602,0
Scheduling,183.57275477518934,0
Scheduling databases,161.3960641403409,1
Scheduling software,180.41006180633659,1
Schematic capture software,20.0766767280212,1
SciLab,51.550880010279165,1
Scientific calculators,52.8882491949899,1
Sciforma,98.83781992708384,1
Scissor lifts,306.71865398007947,0
Scooters,304.70515473128484,0
Scorers,320.17408246100416,0
Scoring machines,238.4679011791405,0
Scoring tools,96.84376282494033,0
Scraped surface heat exchangers,237.3242374846627,0
Scrapers,321.62213902577145,0
Screeds,402.2671635389929,0
Screen filters,428.417156477295,0
Screen printing press,262.92910800163554,0
Screen printing presses,302.8780238708002,0
Screen reader software,24.611635577798,1
Scribe,182.4778730550176,1
Scribers,211.99401543976336,0
Scribes,282.6130352190036,0
Scribing tools,433.79623897442,0
Scribus,36.098271155596,1
Scripting software,48.14112891177786,1
Scrub brushes,335.83443444281903,0
Scrubbers,383.7483547447592,0
Scrum,51.0877171081291,1
Sealing machines,218.7033063803427,0
Seamers,257.58096627798443,0
Search Engine Marketing,105.79525366136622,0
Search Engine Optimization,115.26333870602927,0
Search engine marketing SEM software,111.29022920467524,1
Search engine optimization SEO software,115.6077532358886,1
Security devices,195.74960697799227,0
Security monitors,260.76847538176884,0
Security surveillance systems,143.07915160259896,0
Security testing software,9.831912520551422,1
Sediment traps,432.85212195798476,0
Seed drills,342.0854604785734,0
Seed spreaders,446.157018400054,0
Seismographs,335.81646638416737,0
Selective laser sintering SLS systems,273.9493821305467,0
Selenium,18.557684877666016,1
SeleniumHQ,7.74948434277142,1
Self-starter / Self-motivated,217.63459788031997,0
Semaphores,38.606221384660216,1
Semiconductor detectors,138.2131905545755,0
SendGrid,82.68513229569572,1
SentryOne SQL Sentry,11.5384001064821,1
Sergers,399.03977938225154,0
Service-Oriented Architecture (SOA),26.951537983689523,1
ServiceMax,112.53136980277034,1
ServiceNow,68.69894285169903,1
Serving spoons,396.2161941828852,0
Session Initiation Protocol SIP,7.964743589743587,1
Setup templates,14.957399839103541,1
Sewage pumps,394.5964006372183,0
Sewage treatment systems,250.24143278956112,0
Sewer systems,311.3248144748825,0
Sewer tapes,357.785840139782,0
Sewing machine needles,454.9781172273225,0
Sewing machines,436.9003705628429,0
Sewing needles,440.9148608353464,0
Shaker screens,333.3065825697082,0
Shakers,227.22403972960396,0
Shale shakers,401.135021392543,0
Shape software,238.4140422520463,1
Shapers,200.90699355428814,0
Shaping machines,427.43300875385165,0
Sharepoint Portal Server,7.299642787238207,1
Shear lines,400.64709333923236,0
Shearing equipment,227.25121939314,0
Shears,402.35204431326395,0
Sheet metal brakes,366.4052905847464,0
Sheet metal cutters,378.44806519794037,0
Sheet metal gauges,433.79623897442,0
Sheet metal rolls,307.65933755025503,0
Sheet metal shears,351.2545885830196,0
Sheet-fed presses,316.81062790889325,0
Sheetfed presses,290.962838502844,0
Shell and tube heat exchangers,203.28884580541,0
Shell script,13.061221422331913,1
Shielded metal arc welding,393.7570221630811,0
Shims,294.25967092863084,0
ShipConstructor,46.382253214715256,1
Shipping Solutions,180.7832963787365,1
Shipping software,178.8441842518394,1
Shock tube detonators,429.505148411955,0
Shoe lasts,486.472190236882,0
Shop management software,154.8573809268812,1
ShoreTel,57.56915764821876,1
Shot blasters,316.6918415083385,0
Shotguns,153.89117714060114,0
Shower chairs,384.7099609939485,0
Showing Suite,86.570659929093,1
Shredding machines,339.09696337433587,0
Shrink wrap machines,350.10943420234116,0
Shrink wrappers,260.2012872642907,0
Shuttle cars,189.4018160519349,0
Side cutters,297.0925803911492,0
Sidelights,402.899674518543,0
Sidewalk sweepers,399.8323020029853,0
Siemens APOGEE Building Automation Software,167.82586487868127,1
Siemens NX,75.7503234552855,1
Siemens PLM,87.90348784535725,1
Siemens SIMATIC STEP 7,27.6678043230944,1
Siemens Teamcenter,53.483601792631646,1
Sieves,271.18095098160927,0
Sifters,272.73942823794243,0
SigmaPlot,32.976933848958524,1
Signal analyzers,44.26024490431205,1
Signal generators,65.31983687086385,1
Signal horns,369.8454675382077,0
Signal level meters,196.15984147570182,0
Signal lights,349.10926849851705,0
Silkscreen machines,340.1656430210736,0
Silver Peak,67.89809063574269,1
SimCorp Dimension (SCD),58.40032230608444,1
Simple API for XML SAX,5.6,1
Simple mail transfer protocol SMTP,13.125,1
Simple network management protocol SNMP software,24.055982486508313,1
Simulation software,72.578319279773,1
Single axle dump trucks,352.85861948204547,0
Single needle sewing machines,355.7149208801062,0
Sink lines,423.76569428823495,0
SirsiDynix Symphony,119.00234972387763,1
Sit-down forklifts,340.48102574831813,0
Site remediation,166.16041413463097,0
Sitecore CMS,43.099441679980636,1
Sizers,193.88767583040374,0
Ski lifts,284.3049983480038,0
Skid steer machines,394.1513855893485,0
Skid steer tractors,173.03228163770854,0
Skid steers,328.3072064758984,0
Skimmers,337.4645410778377,0
Skylines,163.73690779603007,0
Sledgehammers,343.6752088634609,0
Slide scanners,90.9650377624343,0
Sliding table saws,327.16384201502126,0
Slot machines,270.0632925420867,0
Slush machines,179.41261369320637,0
Smalltalk,66.33348278333406,1
Smart grids,110.08206555361944,0
SmartCAM,243.53625646656835,1
SmartDraw,111.7703280890137,1
Smartsheet,155.62810231009618,1
Smoke detectors,300.6725051668442,0
Smoke generators,364.652424550695,0
Smokehouses,343.79188227826086,0
Snagit,80.5103924487844,1
Snap gauges,203.28884580541,0
Snatch blocks,365.7027141172031,0
Snorkels,411.70090979116503,0
Snort,38.815993548667194,1
Snow chains,280.8328247984325,0
Snow plows,325.1411492464329,0
Snow removal equipment,307.5984020924601,0
Snowplow attachments,279.61251577910497,0
Snowplows,323.8007253221009,0
Snowshoes,238.09331050322004,0
Soccer balls,239.30203786491862,0
Soccer goals,248.91621612520447,0
Social Media Marketing,129.26998008248833,0
Social Solutions ETO,211.080115161749,1
Social media sites,142.4671237896998,1
Social media software,123.80519650997134,1
Social networking platforms,126.92629951197546,1
Socket drivers,122.61439666373589,0
Socket sets,317.9831875310751,0
Socket wrenches,236.79264734264686,0
Soda machines,326.1337362007193,0
Soft jaws,242.356959059583,0
Softboxes,244.28081446006541,0
Software AG,23.100875740769492,1
Software Development Life Cycle (SDLC),42.97093188403422,1
Software Documentation,65.44547013336219,1
Software asset management SAM software,196.0623860399195,1
Software development tools,41.78035245547595,1
Software libraries,16.819208878836804,1
Soil mixers,357.785840139782,0
Soil samplers,259.32046780402794,0
Soil sampling probes,290.413970831213,0
Solar power,196.89369572101063,0
SolarWinds,39.873883382467064,1
Soldering equipment,407.6959373284376,0
Soldering guns,195.679129960287,0
Soldering machines,436.1664015574344,0
Soldering stations,82.4863772321565,0
SolidCAM,190.123507515937,1
SolidWorks Enterprise PDM,167.755969697275,1
Solidworks,89.64173405156946,1
Sonar equipment,72.02801423454018,1
Sonic cleaners,223.215297026068,0
Sonicators,153.31836953127726,0
Sony Vegas Pro,118.38597000931,1
Sortation software,166.3206884604365,1
Sorting machines,210.29045404497572,0
Sound boards,214.92291750882646,0
Sound booths,352.0664877732187,0
Sound level meters,166.7227200182755,0
Sound mixers,226.63027584711784,0
Sound recording equipment,116.3815602801312,0
Sound systems,343.28417159058046,0
SoundPLAN,135.409994191981,1
Source code management SCM software,54.90253645939233,1
Spa management software,142.74339515192608,1
Spanish language,194.8526351165475,0
Spanners,281.1338039807731,0
Spatial decision support systems SDSS software,185.220707018916,1
Speaker stands,362.82625529627,0
Special Agent,90.63833317904094,1
Specification software,61.56013634524531,1
Specimen collection containers,259.3354031515187,0
Spectrometers,122.45121574369008,0
Spectrum analyzers,46.255578610398956,1
Speech recognition software,159.3503396187456,1
Speed indicators,45.9772508004397,1
Spindles,254.05526727310112,0
Spinners,320.50701531729004,0
Spiral freezers,160.64685849262165,0
Spirometers,251.8171161976473,0
Splice and connect wires,109.58553290407801,0
Splints,225.8838085861674,0
Splunk Enterprise,20.387726686815917,1
Sponges,375.8317231571478,0
Spore strips,229.36112245981496,0
Spot lights,154.522369234574,0
Spot welding,398.9476574406388,0
Spot welding equipment,302.8717396406295,0
Spray booths,356.467396900162,0
Spray bottles,388.05717024220604,0
Spray dryers,269.86677780039525,0
Spray guns,364.4456326005083,0
Sprayers,331.8183175946229,0
Spreaders,330.99319313983847,0
Spreadsheet applications,181.3608858677766,1
Spreadsheet programs,158.89323792079125,1
Spreadsheet software,161.91750972975942,1
Spring Boot,11.953573220357981,1
Spring Framework,8.848086169571644,1
Spring clips,427.718322721084,0
SpringCM,49.126275952415604,1
Springshare LibGuides,113.85734184112457,1
Spud wrenches,419.17370077475005,0
Squaring shears,407.247838276248,0
Squat racks,273.82912865066515,0
Squeeze bottles,289.120966900206,0
Stability balls,332.360068340421,0
Stack smashing protection SSP software,172.9519768283859,1
Staff Development,167.55891556838642,0
Staff scheduling software,185.14216863024168,1
Stage lighting equipment,118.40848121426512,0
Staging equipment,331.41104544124374,0
Staging platforms,317.00590169363,0
Stair chairs,268.8194680110777,0
Stair climbers,358.68291472962335,0
Stamping dies,230.7285566330822,0
Stamping equipment,356.60594366220175,0
Stamping presses,222.2687610258309,0
Stamping tools,233.87876938121497,0
Stand mixers,386.9962194586909,0
Standard generalized markup language SGML,99.91618749936269,1
Standard operating procedures (SOPs),216.29906901078175,0
Stata,50.97125023349518,1
StataCorp Stata,88.6018855135868,1
Static mixers,357.785840139782,0
Stationary bicycles,96.58952673441316,0
Stationary pumps,356.0334163721192,0
Statistical analysis software,71.68723757833821,1
Statistical process control SPC software,226.31970096124897,1
Statistical software,64.48676000703335,1
Statistics databases,134.9979347012263,1
Statistics software,94.26409315454299,1
Steam autoclaves,259.7291530357926,0
Steam baths,273.4648872691838,0
Steam cleaners,396.18189458209696,0
Steam cleaning equipment,432.4679296417411,0
Steam condensers,156.15401817556085,0
Steam controls,257.5902267939933,0
Steam cookers,391.1857979037444,0
Steam distribution systems,346.0565880628281,0
Steam engines,184.0465606312794,0
Steam presses,427.8513074723978,0
Steam sterilizers,194.51190300015415,0
Steam tables,378.2142385475682,0
Steam-operated sterilizers,443.240818627075,0
Steel cutters,350.7618043835286,0
Steel forms,352.61380264088314,0
Steel rods,382.5800462265137,0
Steel rules,203.28884580541,0
Steel-toes boots,174.50361630461478,0
Stem augers,357.4710792938668,0
Stencils,334.87072041268533,0
Step ladders,306.5781302119213,0
Step stools,229.8432497846968,0
Stepladders,352.19317832917545,0
Stereo microscopes,25.6494733747416,1
Sterilizers,293.8533761331555,0
Sterilizing equipment,317.1361794441454,0
Stick electrodes,390.21421464362,0
Stick welders,375.61482739992033,0
Still cameras,182.2124187237373,1
Stilts,400.62697801412895,0
Stitching equipment,301.2558846301058,0
Stone grinders,203.7133011802325,0
Stone polishers,410.37569813464717,0
Stone saws,371.9964707729823,0
Stop blocks,300.6602462822283,0
Storage area network SAN software,30.741870842014904,1
Storage compartments,443.240818627075,0
Storage management software,13.784710866519745,1
Storage servers,50.66927267952899,1
Storm drainage,235.39656135288746,0
Storyboarding,83.58432977783964,1
Straddle carriers,345.566338492725,0
Straight edges,374.32708499011625,0
Straight razors,423.222491128378,0
Straightening presses,414.10695864580237,0
Strain gauges,75.8041883788668,1
Strapping tools,309.0831103854792,0
Strategic Thinking,125.3309381942148,0
Streaming current detectors,176.478725130757,0
Stress analysis software,48.51331849085816,1
Strikers,229.6249761800337,0
String lines,320.2924760708657,0
String trimmers,360.57799763419877,0
Striping machines,211.063374651199,0
Strobe lights,150.41876563945152,0
Structure Assembly,313.11900681976056,0
Structure query language SQL,29.859170635688418,1
Student information systems SIS,68.78204524409645,1
Student response systems,81.02507717744321,0
Studio cameras,97.3677706207364,0
Studio lighting,64.87778396640908,1
Stump cutters,458.35948115600456,0
Stump grinders,367.58224578345494,0
Subversion,13.975075988266543,1
Suction cups,389.4334457603442,0
Suction hoses,339.4293532861735,0
Suction machines,199.3467269865383,0
Sugar CRM,136.1015583985911,1
Supervisory Skills,193.23248872199437,0
Supervisory control and data acquisition (SCADA) systems,112.55592041846538,1
Supply Chain Management,139.61021984270366,0
Surface gauges,203.28884580541,0
Surface grinding machines,287.7712816142746,0
Surface modeling software,167.755969697275,1
Surface plates,250.74954143446885,0
Surface water modeling system SMS software,86.76429587841704,1
Surfacing machines,321.617035978585,0
Surfboards,210.96614007757657,0
Surge testers,83.80220599976506,0
Surgical drains,201.5100205436691,0
Surgical drapes,305.3067309154631,0
Surgical lights,108.67685160044186,0
Surgical masks,284.452908542261,0
Survey levels,171.43032964981953,0
Survey meters,161.65576246286523,0
Survey software,126.79727488232065,1
Survival suits,87.2651402995352,0
Sweepers,365.99556538173437,0
Swing stages,426.56800716202355,0
Switch controls,281.26586817992705,0
Switchboards,215.8607326919977,0
Swivel hooks,355.7456079227158,0
Sybase,24.69214240243357,1
Sybase PowerBuilder,85.11793437334744,1
Sybase Replication Server,15.232343232563732,1
Sybase SQL Anywhere,7.74948434277142,1
Sybase SQL Server,40.61088605867206,1
Sycle,210.42339510725225,1
Symantec,42.70220501729204,1
Symantec Blue Coat,177.07696539471715,1
Symantec Endpoint Protection,20.660502512535214,1
Symptoms monitoring and assessment,209.47014051019372,0
Synchronous optical networking (SONET),29.91085908489681,1
Synopsys Design Compiler,34.78497650732552,1
Synthesizers,95.27441365232858,0
Synthetic aperture radar SAR,71.50401661873829,1
Synthetic web slings,357.785840139782,0
Synygy,100.832420068311,1
Syringe pumps,146.1335870695813,0
Syringe shields,10.1902037748455,1
Systat,87.13996309823531,1
System Innovators,112.64700024387575,1
System Monitoring,138.932758159146,1
System testing software,49.30532384345238,1
SystemVerilog,70.23755735077872,1
Systems Integration,104.92043373874685,1
Systems integration software,42.212087379194365,1
TCL (Tool command language),164.03365500011893,1
TELEDYNE CARIS,85.12817678479517,1
TIBCO Spotfire,88.31848648370608,1
Table game drop boxes,406.362069712839,0
Table routers,349.6372079539786,0
Table saws,352.4002193876452,0
Tableau,65.67934114537704,1
Tablet computers,135.50668168453896,1
Tachometers,123.58126669485989,0
Tack pullers,226.242102838863,0
Tackers,350.77504208370027,0
Tactile maps,25.153252936255466,1
Tailor Master,457.044121741348,1
Talend Open Studio,12.9464033978355,1
Tamping machines,418.80763130375817,0
Tandem axle dump trucks,362.7208791090513,0
Tank trailers,322.51503949285296,0
Tap sets,422.8392608186544,0
TapRooT,183.81672785236393,1
Tape libraries,10.67872500132887,1
Tape machines,199.2239537611385,0
Taping machines,375.6030633393126,0
Tapping machines,223.74218272818607,0
Tapping tools,312.3600119174294,0
Taps,289.6774062977357,0
Tar kettles,281.064321570778,0
Tattoo equipment,394.87790104746773,0
Tax accounting software,159.623535210387,1
Tax software,129.94559370738386,1
Taxicabs,187.2483192652977,0
Tcpdump,22.738385660582516,1
Teaching and Training,231.36759223325407,0
Team Building,200.76680108416156,0
Team Leadership,142.18857447176953,0
Teamwork,239.82266330601712,0
Tebis,220.80959091942233,1
TechSmith Camtasia,25.014198405692486,1
Technical Support,98.82985676627668,1
Teleconferencing software,201.27405746585634,1
Telemedicine equipment,165.36497670977906,0
Telemetry equipment,131.87199386531415,0
Telemetry software,176.9858077816883,1
Telemetry units,116.13719179746842,0
Telephone headsets,93.72044239751254,0
Teleprompters,70.48605717036033,1
Telescopes,106.65043396965332,0
Telescopic forklifts,170.94143952163793,0
Television cameras,241.91451151787584,0
Temperature chambers,107.24274005634214,0
Temperature data loggers,98.2569627167849,0
Temperature gauges,190.21935489364262,0
Temperature guns,114.90872920354836,0
Temperature meters,321.58150553431943,0
Temperature monitors,193.56573916635247,0
Temperature probes,202.44409761573846,0
Temperature sensors,190.63744724571796,0
Temporary protective grounds,12.485549132948,1
Tennis nets,407.68138152475046,0
Tenoners,329.1759148066537,0
Tensile testers,149.83973079698,0
Tensiometers,225.68480758619305,0
Tension machines,154.33995593903475,0
Teradata BTEQ,3.38931297709924,1
Teradata Database,10.71808920199898,1
Terminal computers,105.711097341483,1
Termination tools,14.2911966005291,1
Test automation software,23.266628125648385,1
Test design software,6.94664857754356,1
Test lamps,102.03218959965008,0
Test lights,265.0775511885745,0
Test separators,359.028934680067,0
Test tubes,138.7104385194527,0
Test-driven development (TDD),35.60574940442614,1
TestNG,24.86647475550359,1
Testing software,64.44961376752656,1
Text to speech software,146.34743815171322,1
The Agency Manager (TAM),148.39032723533396,1
The Foundry Nuke,115.52405605391907,1
The MathWorks MATLAB,55.77416359324041,1
The Open Group Architecture Framework (TOGAF),39.087945643971494,1
The Retail Solution,168.39236977914493,1
Theodolites,89.17301483058371,0
Thermal analysis software,69.9946874884175,1
Thermal cameras,170.84028050465463,0
Thermal chambers,105.62245398021797,0
Thermal cyclers,162.87369991909495,0
Thermal fluid systems,165.8029361658441,0
Thermal imaging cameras,159.4318299928261,0
Thermal imaging systems,288.9333948866084,0
Thermal printers,159.59055370114476,0
Thermocouples,203.2522790935134,0
Thermocyclers,98.85601784551729,0
Thermopiles,88.4691339370874,0
Thickness planers,362.96605481503997,0
Thimbles,389.23345718251926,0
Thinning shears,423.222491128378,0
Thomson Reuters Elite Enterprise,10.1726057906459,1
Thread gauges,235.768989851499,0
Threaders,315.758298243743,0
Threading dies,216.37518348804704,0
Threading machine die heads,428.417156477295,0
Threading tools,218.25333026986203,0
Three-dimensional 3D computer aided design CAD software,75.15141329521794,1
Three-dimensional 3D graphics software,55.268321017546775,1
Three-dimensional 3D solid modeling software,52.53037645503207,1
Three-dimensional 3D virtual surgery software,55.13359302956332,1
Thumb drives,96.88200793738915,0
Ticket dispensing machines,125.35955123359841,0
Ticket printers,185.04747232734815,0
Tie downs,299.3618406143842,0
Tigerpaw,179.88342615842515,1
Tile cutters,413.6135489722375,0
Tile saws,115.440488537899,0
Tillers,382.45969525058166,0
Tilt skillets,323.0850079141817,0
Tilt tables,283.25704648910687,0
Tilt trailers,336.9708856072999,0
Time Management,214.47275676567284,0
Time and attendance software,199.8335460325308,1
Time recording software,164.7598935352123,1
Time series modeling TSM software,5.38461538461538,1
Time sharing option TSO software,42.72822217941399,1
Time tracking software,183.8852901217293,1
TimeForce,237.8458793038452,1
Timekeeping software,174.6407078374901,1
Timeline software,162.05200423639525,1
Timing equipment,281.45360674575676,0
Timing lights,136.57242306831796,0
Timpani,183.5872781108709,0
Tire balancers,267.24910489233827,0
Tire chains,356.5879864355364,0
Tire changers,165.5790836207383,0
Tissue cassettes,162.2378782549037,0
Tissue culture incubators,95.6815053652588,0
Tissue processors,177.4444847808229,0
Titrators,96.19048951795656,0
Tivoli,87.89124595726595,1
Toggles,64.04799587735879,1
Tongs,386.5438034422869,0
Tool grinders,214.4087997799199,0
TopHat,201.50708367207994,1
TopProducer,110.288073969611,1
Torches,365.7394749929105,0
Torque drivers,318.528264868338,0
Torque meters,27.6678043230944,1
Torque wrenches,247.83052794480537,0
Total organic carbon analyzers,70.9523789025007,1
Total quality management TQM software,3.38931297709924,1
Touch screen computers,364.1494576697055,1
Touch screen monitors,135.3139364120603,0
Touch screens,257.44306474061375,0
Tour boats,326.6838206395279,0
Tourniquets,193.7797840749619,0
Tow vehicles,237.89677658919402,0
Tower cranes,328.8233169961422,0
Toxicology,156.43875011652045,0
Toxicology databases,87.3819370903694,1
Traceroute,26.616538317333426,1
Tracheostomy tubes,130.7037847218326,0
Track loaders,256.5555094826906,0
Track switches,150.39630939269702,0
Trackhoes,344.7913987130313,0
Tracks Software,92.39201492214953,1
Traction equipment,327.7700524998893,0
Traction splints,208.786856291377,0
Tractor tires,360.88501761004966,0
Tractor-trailer trucks,353.59759909976265,0
Traffic cones,291.9218757141195,0
Traffic counters,203.1384137456034,0
Traffic management advisor TMA software,153.2314858762991,1
Traffic shapers,3.688133571854505,1
Trail cameras,114.11220776164231,0
Training software,124.0130196773349,1
Trammels,271.20109326610685,0
Trane TRACE,63.143448220146695,1
Trans4M,152.50780102066267,1
Transact-SQL,22.045832246080085,1
Transaction processing software,7.932493273346009,1
Transcribing equipment,170.2668791704858,0
Transcription software,135.99916987619923,1
Transducers,114.4581648626357,0
Transfer augers,247.25585835718374,0
Transfer belts,329.3300485250409,0
Transfer boards,461.576260728474,0
Transfer gages,169.717826065506,0
Transfer pumps,276.7253178017211,0
Transformer controls,207.53714706833517,0
Transit levels,417.2831897966951,0
Transmission Control Protocol/Internet Protocol (TCP/IP),33.51883304637434,1
Transmitters,162.1136971033175,1
Transplanters,355.4759336661564,0
Transportation management system TMS software,110.69532402780355,1
Transportation planning software,101.610027608346,1
Trapcode Particular,118.38597000931,1
Trash bags,351.89901639963307,0
Trash compactors,361.54410834434833,0
Travel lifts,353.83967488878125,0
Trawlers,252.52719308033244,0
Treatment planning software,71.57981369979056,1
Treatment tables,227.21122842900567,0
TreeView,454.88928703092,1
Trenchers,299.0625269759024,0
Trend Micro TippingPoint,3.34883720930233,1
Trial lenses,242.37643533246364,0
Trigger locks,186.886209519937,0
Trim saws,281.5906157230119,0
Trim tools,271.92199960654403,0
